request_id,timestamp,prompt,user_id,cache_strategy,cache_hit,cache_source,similarity_score,processing_time_ms,embedding_time_ms,similarity_search_time_ms,response_length,cumulative_requests,cumulative_hits,cumulative_misses,cumulative_hit_rate,memory_usage_mb
5c3c3e5b-ee19-40a2-a6ee-e0cfb0be1f6e,2025-04-19T07:37:11.964179,How many hearts does an octopus have?,user_0,per_user,False,None,None,533.165693283081,0.0002384185791015625,152.46152877807617,30,0,0,0,,13.359375
1cd905a4-04fb-48c7-8753-9c1047704cc2,2025-04-19T07:37:12.218605,In what year was the World Wide Web first introduced?,user_0,per_user,False,None,None,253.39913368225098,0.0002384185791015625,5.066156387329102,6,1,0,1,,13.359375
057c4387-6c10-4f63-9443-0293ab3b3213,2025-04-19T07:37:13.640663,Which organ is responsible for pumping blood through the body?,user_0,per_user,False,None,None,1421.006202697754,0.0002384185791015625,9.784936904907227,174,2,0,2,,13.359375
46bb9274-c9be-4a79-a81c-a5a500d7c14a,2025-04-19T07:37:14.111393,What is the capital of Canada?,user_1,per_user,False,None,None,469.62785720825195,0.0002384185791015625,57.38401412963867,39,3,0,3,,13.359375
cfc1163b-2613-4363-aead-a7d9b2fb71da,2025-04-19T07:37:14.203218,In what country would you find the Great Pyramid of Giza?,user_1,per_user,False,None,None,90.78693389892578,0.0002384185791015625,11.003494262695312,6,4,0,4,,13.359375
c5fe8c51-6b79-4839-93ca-7ffbf976281e,2025-04-19T07:37:14.361243,Which planet is closest to the Sun?,user_1,per_user,False,None,None,156.9998264312744,0.0002384185791015625,6.061315536499023,8,5,0,5,,13.359375
9635710c-7803-4675-ab6e-9460f94de755,2025-04-19T07:37:14.542108,Which bird is often associated with delivering babies in folklore?,user_2,per_user,False,None,None,179.81791496276855,0.0002384185791015625,5.987882614135742,6,6,0,6,,13.359375
ad6828d3-366c-4c16-b122-b5bd89cb2d43,2025-04-19T07:37:16.814523,What is the tallest mountain in the world?,user_2,per_user,False,None,None,2271.3849544525146,0.0002384185791015625,27.629852294921875,230,7,0,7,,13.359375
7e9175b6-c6b1-4d9d-8ae4-5f862e526413,2025-04-19T07:37:17.211493,What currency is used in Japan?,user_4,per_user,False,None,None,395.8754539489746,0.000476837158203125,16.141653060913086,19,8,0,8,,13.359375
1e215bc9-35d0-4cd5-8e91-daac4815e974,2025-04-19T07:37:17.591977,Who was the famous nurse during the Crimean War?,user_2,per_user,False,None,None,379.3926239013672,0.0002384185791015625,11.388540267944336,21,9,0,9,,13.359375
bf14994f-e6d1-4769-bbc2-311eb78abe79,2025-04-19T07:37:17.821832,Which element has the atomic number 1?,user_3,per_user,False,None,None,228.72257232666016,0.0002384185791015625,48.82407188415527,9,10,0,10,,13.359375
e756f50f-69ed-4310-a747-af43a8628671,2025-04-19T07:37:18.254022,What is the largest desert in the world?,user_3,per_user,False,None,None,431.0648441314697,0.0002384185791015625,47.96409606933594,25,11,0,11,,13.359375
4f491739-fa22-41bc-9e9d-ec250a5d5a60,2025-04-19T07:37:18.466383,Who is the Roman equivalent of the Greek god Zeus?,user_3,per_user,False,None,None,211.2598419189453,0.0002384185791015625,62.55197525024414,8,12,0,12,,13.359375
9441783c-6efb-4749-97fd-302909e10a92,2025-04-19T07:37:18.759750,In what year did World War II end?,user_4,per_user,False,None,None,292.12498664855957,0.0002384185791015625,46.69022560119629,6,13,0,13,,13.359375
fd43657f-4ce8-4694-8ca6-2227c1a2553f,2025-04-19T07:37:19.016811,What part of the cell contains genetic material?,user_4,per_user,False,None,None,255.97310066223145,0.0002384185791015625,18.63551139831543,8,14,0,14,,13.359375
2de12eff-2437-4675-b2a2-72df76d27874,2025-04-19T07:37:19.962839,What temperature in Celsius does water boil?,user_5,per_user,False,None,None,944.861650466919,0.0002384185791015625,0.005245208740234375,76,15,0,15,,13.359375
1d2d9776-e233-414f-9e87-b0708f99908e,2025-04-19T07:37:20.196632,Who is the Greek god of the sea?,user_5,per_user,False,None,None,232.7256202697754,0.0002384185791015625,16.510486602783203,9,16,0,16,,13.359375
